"Day","Site","Trial_Number","Arm","Var1","Var2","Var3"
1,"D",3,"Control-I",1.99318554454593,1.84436861165693,2.10950176265428
2,"D",3,"Control-I",1.95828555250967,1.84407584317849,2.24257592196698
3,"D",3,"Control-I",1.92340624678046,1.84358799210831,2.37367226350652
4,"D",3,"Control-I",1.88855796284933,1.84290520300716,2.50182019582673
5,"D",3,"Control-I",1.8537510270149,1.8420276782002,2.62607095647172
6,"D",3,"Control-I",1.81899575332346,1.84095567771697,2.74550463628119
7,"D",3,"Control-I",1.78430244051268,1.83968951921435,2.85923699007599
8,"D",3,"Control-I",1.74968136895989,1.83822957788242,2.96642598330009
9,"D",3,"Control-I",1.71514279763577,1.83657628633332,3.06627802614978
10,"D",3,"Control-I",1.68069696106442,1.834730134473,3.15805384903496
11,"D",3,"Control-I",1.6463540662906,1.83269166935612,3.24107397587251
12,"D",3,"Control-I",1.61212428985522,1.83046149502386,3.31472375468953
13,"D",3,"Control-I",1.57801777477979,1.82804027232503,3.37845790829144
14,"D",3,"Control-I",1.54404462756078,1.82542871872016,3.43180457130358
15,"D",3,"Control-I",1.51021491517493,1.82262760806895,3.47436878369738
16,"D",3,"Control-I",1.47653866209613,1.81963777040093,3.50583541493618
17,"D",3,"Control-I",1.44302584732494,1.81646009166954,3.52597149709148
18,"D",3,"Control-I",1.40968640143165,1.81309551348955,3.53462794965602
19,"D",3,"Control-I",1.37653020361361,1.80954503285811,3.53174068328362
20,"D",3,"Control-I",1.3435670787678,1.80580970185924,3.51733107428434
21,"D",3,"Control-I",1.31080679457951,1.80189062735213,3.49150580636174
22,"D",3,"Control-I",1.27825905862797,1.79778897064315,3.45445608076405
23,"D",3,"Control-I",1.24593351550979,1.7935059471417,3.40645620069703
24,"D",3,"Control-I",1.21383974398102,1.78904282600007,3.34786154047901
25,"D",3,"Control-I",1.18198725411882,1.78440092973738,3.2791059144738
26,"D",3,"Control-I",1.15038548450337,1.77958163384767,3.20069836528084
27,"D",3,"Control-I",1.11904379942102,1.77458636639233,3.11321939496199
28,"D",3,"Control-I",1.08797148608947,1.76941660757691,3.01731666720727
29,"D",3,"Control-I",1.05717775190576,1.76407388931252,2.91370021225958
30,"D",3,"Control-I",1.0266717217179,1.75855979476188,2.80313717009914
31,"D",3,"Control-I",0.996462435121029,1.75287595787022,2.6864461108075
32,"D",3,"Control-I",0.966558843778721,1.74702406288108,2.56449097416105
33,"D",3,"Control-I",0.936969808770467,1.74100584383722,2.43817467332316
34,"D",3,"Control-I",0.907704097965924,1.73482308406684,2.30843240999106
35,"D",3,"Control-I",0.878770383426808,1.7284776156551,2.17622475048964
36,"D",3,"Control-I",0.850177238837179,1.72197131890123,2.04253051407444
37,"D",3,"Control-I",0.821933136962868,1.71530612176138,1.90833952609641
38,"D",3,"Control-I",0.794046447140819,1.7084839992773,1.77464528968121
39,"D",3,"Control-I",0.766525432799069,1.70150697299112,1.64243763017979
40,"D",3,"Control-I",0.739378249008122,1.69437711034631,1.51269536684769
41,"D",3,"Control-I",0.712612940064418,1.68709652407504,1.3863790660098
42,"D",3,"Control-I",0.686237437106639,1.67966737157216,1.26442392936335
43,"D",3,"Control-I",0.660259555765543,1.67209185425588,1.14773287007171
44,"D",3,"Control-I",0.634686993848019,1.66437221691547,1.03716982791127
45,"D",3,"Control-I",0.609527329056064,1.65651074704609,0.933553372963577
46,"D",3,"Control-I",0.584788016741346,1.64850977417093,0.837650645208862
