"","Time","Treatment_Rate","Run_Number","Blood_Smear_Parasite_Prevalence","PCR_Parasite_Prevalence","PfHRP2_Prevalence","node_id","Births"
"17521",1,0.8,5,0.14787852602408,0.154767791314866,0.154878677912497,1,1
"17522",2,0.8,5,0.147467931007942,0.155067574090948,0.155289272928635,1,1
"17523",3,0.8,5,0.147057579364197,0.155367262181203,0.15569962457238,1,1
"17524",4,0.8,5,0.146647592688893,0.155666808261407,0.156109611247684,1,1
"17525",5,0.8,5,0.14623809246993,0.155966165029761,0.156519111466647,1,1
"17526",6,0.8,5,0.145829200051061,0.156265285214362,0.156928003885516,1,1
"17527",7,0.8,5,0.145421036595934,0.156564121580664,0.157336167340643,1,1
"17528",8,0.8,5,0.14501372305219,0.156862626938941,0.157743480884387,1,1
"17529",9,0.8,5,0.144607380115622,0.157160754151737,0.158149823820955,1,1
"17530",10,0.8,5,0.144202128194412,0.157458456141309,0.158555075742165,1,1
"17531",11,0.8,5,0.14379808737345,0.157755685897061,0.158959116563126,1,1
"17532",12,0.8,5,0.143395377378752,0.15805239648297,0.159361826557824,1,1
"17533",13,0.8,5,0.142994117541981,0.158348541044994,0.159763086394596,1,1
"17534",14,0.8,5,0.142594426765084,0.158644072818475,0.160162777171492,1,1
"17535",15,0.8,5,0.142196423485067,0.158938945135519,0.16056078045151,1,1
"17536",16,0.8,5,0.14180022563889,0.159233111432369,0.160956978297687,1,1
"17537",17,0.8,5,0.141405950628526,0.159526525256756,0.161351253308051,1,1
"17538",18,0.8,5,0.141013715286169,0.159819140275237,0.161743488650408,1,1
"17539",19,0.8,5,0.140623635839617,0.160110910280508,0.16213356809696,1,1
"17540",20,0.8,5,0.140235827877829,0.160401789198703,0.162521376058748,1,1
"17541",21,0.8,5,0.139850406316672,0.160691731096668,0.162906797619905,1,1
"17542",22,0.8,5,0.139467485364873,0.160980690189217,0.163289718571703,1,1
"17543",23,0.8,5,0.139087178490176,0.16126862084636,0.163670025446401,1,1
"17544",24,0.8,5,0.138709598385714,0.161555477600507,0.164047605550863,1,1
"17545",25,0.8,5,0.138334856936621,0.161841215153653,0.164422346999956,1,1
"17546",26,0.8,5,0.137963065186876,0.162125788384524,0.164794138749701,1,1
