"","Time","Treatment_Rate","Run_Number","Blood_Smear_Parasite_Prevalence","PCR_Parasite_Prevalence","PfHRP2_Prevalence","node_id","Births"
"2921",1,0.4,5,0.531046423262732,0.562695190928087,0.564146203278748,1,1
"2922",2,0.4,5,0.525673560786452,0.566618014063642,0.569519065755028,1,1
"2923",3,0.4,5,0.5203038829723,0.570539598182865,0.574888743569181,1,1
"2924",4,0.4,5,0.514938980971698,0.574459324022165,0.580253645569782,1,1
"2925",5,0.4,5,0.509580444520894,0.578376572611392,0.585612182020587,1,1
"2926",6,0.4,5,0.504229861469884,0.582290725371584,0.590962765071597,1,1
"2927",7,0.4,5,0.498888817311902,0.586201164212645,0.596303809229579,1,1
"2928",8,0.4,5,0.4935588947136,0.590107271630951,0.60163373182788,1,1
"2929",9,0.4,5,0.488241673046074,0.594008430806861,0.606950953495406,1,1
"2930",10,0.4,5,0.48293872791686,0.597904025702116,0.612253898624621,1,1
"2931",11,0.4,5,0.477651630703045,0.601793441157123,0.617540995838436,1,1
"2932",12,0.4,5,0.472381948085639,0.605676062988094,0.622810678455842,1,1
"2933",13,0.4,5,0.46713124158533,0.609551278084034,0.62806138495615,1,1
"2934",14,0.4,5,0.461901067099775,0.613418474503556,0.633291559441705,1,1
"2935",15,0.4,5,0.456692974442549,0.617277041571515,0.638499652098931,1,1
"2936",16,0.4,5,0.451508506883908,0.621126369975441,0.643684119657573,1,1
"2937",17,0.4,5,0.446349200693477,0.624965851861758,0.648843425848003,1,1
"2938",18,0.4,5,0.441216584685029,0.628794880931765,0.653976041856451,1,1
"2939",19,0.4,5,0.436112179763459,0.632612852537385,0.659080446778022,1,1
"2940",20,0.4,5,0.431037498474105,0.636419163776643,0.664155128067375,1,1
"2941",21,0.4,5,0.425994044554555,0.64021321358887,0.669198581986925,1,1
"2942",22,0.4,5,0.420983312489052,0.643994402849617,0.674209314052428,1,1
"2943",23,0.4,5,0.416006787065647,0.647762134465269,0.679185839475833,1,1
"2944",24,0.4,5,0.411065942936226,0.651515813467326,0.684126683605254,1,1
"2945",25,0.4,5,0.406162244179536,0.65525484710636,0.689030382361945,1,1
"2946",26,0.4,5,0.401297143867349,0.658978644945614,0.693895482674132,1,1
"2947",27,0.4,5,0.396472083633885,0.662686618954243,0.698720542907595,1,1
"2948",28,0.4,5,0.391688493248625,0.666378183600165,0.703504133292855,1,1
"2949",29,0.4,5,0.386947790192638,0.67005275594253,0.708244836348842,1,1
"2950",30,0.4,5,0.382251379238553,0.673709755723768,0.712941247302928,1,1
"2951",31,0.4,5,0.377600652034291,0.67734860546122,0.717591974507189,1,1
"2952",32,0.4,5,0.372996986690696,0.680968730538329,0.722195639850785,1,1
"2953",33,0.4,5,0.368441747373162,0.684569559295381,0.726750879168318,1,1
"2954",34,0.4,5,0.36393628389741,0.688150523119771,0.73125634264407,1,1
"2955",35,0.4,5,0.359481931329504,0.691711056535801,0.735710695211976,1,1
"2956",36,0.4,5,0.355080009590242,0.695250597293969,0.740112616951238,1,1
"2957",37,0.4,5,0.350731823064037,0.698768586459757,0.744460803477443,1,1
"2958",38,0.4,5,0.346438660212399,0.702264468501896,0.748753966329081,1,1
"2959",39,0.4,5,0.342201793192134,0.705737691380083,0.752990833349347,1,1
"2960",40,0.4,5,0.338022477478379,0.709187706632165,0.757170149063102,1,1
"2961",41,0.4,5,0.333901951492577,0.712613969460739,0.761290675048903,1,1
"2962",42,0.4,5,0.329841436235507,0.716015938819186,0.765351190305974,1,1
"2963",43,0.4,5,0.325842134925471,0.719393077497107,0.769350491616009,1,1
"2964",44,0.4,5,0.321905232641761,0.722744852205156,0.773287393899719,1,1
"2965",45,0.4,5,0.318031895973488,0.726070733659252,0.777160730567992,1,1
"2966",46,0.4,5,0.314223272673901,0.729370196664158,0.780969353867579,1,1
"2967",47,0.4,5,0.310480491320279,0.732642720196417,0.784712135221201,1,1
"2968",48,0.4,5,0.306804660979514,0.735887787486628,0.788387965561966,1,1
"2969",49,0.4,5,0.303196870879467,0.739104886101046,0.791995755662013,1,1
"2970",50,0.4,5,0.299658190086206,0.742293508022507,0.795534436455274,1,1
"2971",51,0.4,5,0.296189667187223,0.745453149730647,0.799002959354257,1,1
"2972",52,0.4,5,0.292792329980708,0.74858331228141,0.802400296560772,1,1
"2973",53,0.4,5,0.289467185170996,0.751683501385846,0.805725441370484,1,1
"2974",54,0.4,5,0.286215218070258,0.754753227488155,0.808977408471222,1,1
"2975",55,0.4,5,0.283037392306528,0.757792005843,0.812155234234952,1,1
"2976",56,0.4,5,0.279934649538163,0.760799356592053,0.815257977003317,1,1
"2977",57,0.4,5,0.276907909174808,0.763774804839769,0.818284717366672,1,1
"2978",58,0.4,5,0.273958068104956,0.766717880728376,0.821234558436525,1,1
"2979",59,0.4,5,0.271086000430177,0.769628119512074,0.824106626111303,1,1
"2980",60,0.4,5,0.268292557206108,0.772505061630423,0.826900069335372,1,1
"2981",61,0.4,5,0.265578566190265,0.775348252780911,0.829614060351215,1,1
"2982",62,0.4,5,0.262944831596757,0.778157243990698,0.832247794944723,1,1
"2983",63,0.4,5,0.260392133857986,0.780931591687507,0.834800492683494,1,1
"2984",64,0.4,5,0.257921229393383,0.783670857769677,0.837271397148097,1,1
