"","Time","Treatment_Rate","Run_Number","Blood_Smear_Parasite_Prevalence","PCR_Parasite_Prevalence","PfHRP2_Prevalence","node_id","Births"
"7301",1,0.6,1,0.35140346709302,0.370186029784126,0.370817030288853,1,1
"7302",2,0.6,1,0.349066974965427,0.371891944538995,0.373153522416447,1,1
"7303",3,0.6,1,0.346731867749139,0.373597320483887,0.375488629632734,1,1
"7304",4,0.6,1,0.344398837386822,0.375301888320172,0.377821659995051,1,1
"7305",5,0.6,1,0.342068575205721,0.377005378876828,0.380151922176152,1,1
"7306",6,0.6,1,0.339741771712814,0.378707523152949,0.382478725669059,1,1
"7307",7,0.6,1,0.33741911639019,0.380408052360223,0.384801380991683,1,1
"7308",8,0.6,1,0.33510129749075,0.382106697965372,0.387119199891123,1,1
"7309",9,0.6,1,0.332789001834256,0.383803191732567,0.389431495547617,1,1
"7310",10,0.6,1,0.330482914603814,0.385497265765774,0.39173758277806,1,1
"7311",11,0.6,1,0.32818371914284,0.387188652551065,0.394036778239034,1,1
"7312",12,0.6,1,0.325892096752569,0.388877084998859,0.396328400629304,1,1
"7313",13,0.6,1,0.323608726490174,0.3905622964861,0.398611770891699,1,1
"7314",14,0.6,1,0.321334284967543,0.39224402089836,0.400886212414331,1,1
"7315",15,0.6,1,0.319069446150784,0.393921992671856,0.403151051231089,1,1
"7316",16,0.6,1,0.316814881160518,0.395595946835397,0.405405616221355,1,1
"7317",17,0.6,1,0.314571258073011,0.397265619052212,0.407649239308863,1,1
"7318",18,0.6,1,0.312339241722203,0.398930745661705,0.40988125565967,1,1
"7319",19,0.6,1,0.31011949350271,0.40059106372108,0.412101003879163,1,1
"7320",20,0.6,1,0.307912671173837,0.40224631104687,0.414307826208037,1,1
"7321",21,0.6,1,0.305719428664665,0.403896226256332,0.416501068717208,1,1
"7322",22,0.6,1,0.303540415880285,0.40554054880873,0.418680081501588,1,1
"7323",23,0.6,1,0.301376278509212,0.407179019046471,0.420844218872661,1,1
"7324",24,0.6,1,0.299227657832054,0.408811378236109,0.422992839549819,1,1
"7325",25,0.6,1,0.29709519053149,0.410437368609207,0.425125306850383,1,1
"7326",26,0.6,1,0.294979508503602,0.412056733403035,0.427240988878271,1,1
"7327",27,0.6,1,0.292881238670636,0.41366921690112,0.429339258711237,1,1
"7328",28,0.6,1,0.290801002795228,0.415274564473625,0.431419494586646,1,1
"7329",29,0.6,1,0.288739417296162,0.41687252261756,0.433481080085711,1,1
"7330",30,0.6,1,0.286697093065715,0.418462838996807,0.435523404316158,1,1
"7331",31,0.6,1,0.284674635288634,0.420045262481977,0.437545862093239,1,1
"7332",32,0.6,1,0.282672643262805,0.421619543190056,0.439547854119068,1,1
"7333",33,0.6,1,0.280691710221673,0.423185432523872,0.4415287871602,1,1
"7334",34,0.6,1,0.278732423158449,0.424742683211345,0.443488074223424,1,1
"7335",35,0.6,1,0.276795362652176,0.42629104934454,0.445425134729697,1,1
"7336",36,0.6,1,0.274881102695686,0.427830286418496,0.447339394686187,1,1
"7337",37,0.6,1,0.272990210525518,0.429360151369835,0.449230286856355,1,1
"7338",38,0.6,1,0.271123246453831,0.430880402615146,0.451097250928042,1,1
"7339",39,0.6,1,0.269280763702372,0.432390800089135,0.452939733679502,1,1
"7340",40,0.6,1,0.267463308238543,0.433891105282531,0.454757189143331,1,1
"7341",41,0.6,1,0.265671418613622,0.435381081279753,0.456549078768251,1,1
"7342",42,0.6,1,0.263905625803178,0.436860492796318,0.458314871578695,1,1
"7343",43,0.6,1,0.26216645304973,0.438329106215997,0.460054044332143,1,1
"7344",44,0.6,1,0.260454415707698,0.439786689627707,0.461766081674175,1,1
"7345",45,0.6,1,0.258770021090695,0.44123301286213,0.463450476291178,1,1
"7346",46,0.6,1,0.2571137683212,0.442667847528061,0.465106729060673,1,1
"7347",47,0.6,1,0.255486148182652,0.444090967048475,0.466734349199221,1,1
"7348",48,0.6,1,0.253887642974026,0.445502146696299,0.468332854407847,1,1
"7349",49,0.6,1,0.252318726366913,0.446901163629911,0.469901771014961,1,1
"7350",50,0.6,1,0.250779863265163,0.448287796928317,0.47144063411671,1,1
"7351",51,0.6,1,0.249271509667127,0.449661827626046,0.472948987714746,1,1
"7352",52,0.6,1,0.247794112530526,0.451023038747722,0.474426384851347,1,1
"7353",53,0.6,1,0.246348109640019,0.452371215342329,0.475872387741854,1,1
"7354",54,0.6,1,0.244933929477468,0.453706144517155,0.477286567904405,1,1
"7355",55,0.6,1,0.243551991094977,0.455027615471408,0.478668506286896,1,1
"7356",56,0.6,1,0.242202703990712,0.456335419529505,0.480017793391161,1,1
"7357",57,0.6,1,0.240886467987563,0.457629350174025,0.48133402939431,1,1
"7358",58,0.6,1,0.239603673114664,0.458909203078319,0.482616824267209,1,1
"7359",59,0.6,1,0.238354699491821,0.460174776138777,0.483865797890052,1,1
"7360",60,0.6,1,0.237139917216873,0.461425869506743,0.485080580165,1,1
"7361",61,0.6,1,0.235959686256026,0.462662285620069,0.486260811125847,1,1
"7362",62,0.6,1,0.234814356337185,0.46388382923432,0.487406141044688,1,1
"7363",63,0.6,1,0.233704266846323,0.465090307453597,0.48851623053555,1,1
"7364",64,0.6,1,0.232629746726914,0.466281529761004,0.489590750654959,1,1
"7365",65,0.6,1,0.23159111438246,0.467457308048729,0.490629382999414,1,1
"7366",66,0.6,1,0.230588677582138,0.468617456647751,0.491631819799735,1,1
"7367",67,0.6,1,0.229622733369609,0.469761792357157,0.492597764012265,1,1
"7368",68,0.6,1,0.228693567974988,0.470890134473073,0.493526929406885,1,1
"7369",69,0.6,1,0.227801456730035,0.472002304817198,0.494419040651838,1,1
"7370",70,0.6,1,0.226946663986566,0.473098127764943,0.495273833395307,1,1
"7371",71,0.6,1,0.226129443038118,0.474177430273161,0.496091054343755,1,1
"7372",72,0.6,1,0.225350036044895,0.475240041907475,0.496870461336978,1,1
"7373",73,0.6,1,0.224608673962011,0.476285794869188,0.497611823419862,1,1
"7374",74,0.6,1,0.22390557647105,0.477314524021787,0.498314920910823,1,1
"7375",75,0.6,1,0.223240951914974,0.478326066917011,0.4989795454669,1,1
"7376",76,0.6,1,0.222614997236381,0.479320263820512,0.499605500145492,1,1
"7377",77,0.6,1,0.222027897919152,0.480296957737074,0.500192599462721,1,1
"7378",78,0.6,1,0.221479827933486,0.481255994435404,0.500740669448387,1,1
"7379",79,0.6,1,0.220970949684348,0.482197222472491,0.501249547697525,1,1
"7380",80,0.6,1,0.220501413963346,0.483120493217517,0.501719083418527,1,1
"7381",81,0.6,1,0.220071359904046,0.484025660875328,0.502149137477827,1,1
"7382",82,0.6,1,0.219680914940749,0.484912582509458,0.502539582441124,1,1
"7383",83,0.6,1,0.219330194770723,0.4857811180647,0.502890302611151,1,1
"7384",84,0.6,1,0.219019303319923,0.48663113038922,0.50320119406195,1,1
"7385",85,0.6,1,0.218748332712197,0.487462485256219,0.503472164669676,1,1
"7386",86,0.6,1,0.218517363241983,0.488275051385127,0.50370313413989,1,1
"7387",87,0.6,1,0.21832646335052,0.489068700462331,0.503894034031353,1,1
"7388",88,0.6,1,0.218175689605566,0.489843307161443,0.504044807776307,1,1
"7389",89,0.6,1,0.218065086684635,0.490598749163084,0.504155410697238,1,1
"7390",90,0.6,1,0.217994687361761,0.491334907174207,0.504225810020113,1,1
"7391",91,0.6,1,0.217964512497781,0.492051664946926,0.504255984884093,1,1
"7392",92,0.6,1,0.217974571034159,0.492748909296881,0.504245926347715,1,1
"7393",93,0.6,1,0.218024859990333,0.493426530121106,0.50419563739154,1,1
"7394",94,0.6,1,0.218115364464602,0.494084420415418,0.504105132917271,1,1
"7395",95,0.6,1,0.218246057638535,0.494722476291312,0.503974439743339,1,1
"7396",96,0.6,1,0.218416900784924,0.49534059699237,0.503803596596949,1,1
"7397",97,0.6,1,0.218627843279259,0.495938684910166,0.503592654102614,1,1
"7398",98,0.6,1,0.218878822614726,0.496516645599687,0.503341674767148,1,1
"7399",99,0.6,1,0.21916976442073,0.497074387794238,0.503050732961143,1,1
"7400",100,0.6,1,0.219500582484936,0.497611823419862,0.502719914896937,1,1
"7401",101,0.6,1,0.219871178778813,0.498128867609244,0.502349318603061,1,1
"7402",102,0.6,1,0.220281443486678,0.498625438715111,0.501939053895195,1,1
"7403",103,0.6,1,0.220731255038247,0.49910145832313,0.501489242343626,1,1
"7404",104,0.6,1,0.221220480144647,0.499556851264288,0.501000017237226,1,1
"7405",105,0.6,1,0.221748973837923,0.499991545626758,0.50047152354395,1,1
"7406",106,0.6,1,0.222316579513986,0.500405472767263,0.499903917867887,1,1
"7407",107,0.6,1,0.222923128979025,0.500798567321908,0.499297368402848,1,1
"7408",108,0.6,1,0.223568442499342,0.501170767216506,0.498652054882531,1,1
"7409",109,0.6,1,0.224252328854616,0.50152201367638,0.497968168527257,1,1
"7410",110,0.6,1,0.224974585394559,0.501852251235641,0.497245911987314,1,1
