"Day","Site","Trial_Number","Arm","Var1","Var2","Var3"
1,"B",1,"Control-II",1.4016663650768,3.12051001168755,2.19077514545604
2,"B",1,"Control-II",1.37712367003642,3.11970982327413,2.39265670580969
3,"B",1,"Control-II",1.35259552221213,3.11837643938004,2.59153779679948
4,"B",1,"Control-II",1.32808918982347,3.11651025511568,2.78594597241009
5,"B",1,"Control-II",1.30361193462563,3.11411182347174,2.97444190252674
6,"B",1,"Control-II",1.27917100975758,3.11118185515528,3.15563002923176
7,"B",1,"Control-II",1.25477365759284,3.10772121837914,3.32816889902718
8,"B",1,"Control-II",1.23042710759339,3.10373093860468,3.49078109448708
9,"B",1,"Control-II",1.20613857416744,3.09921219823793,3.64226269180927
10,"B",1,"Control-II",1.18191525453164,3.09416633627916,3.78149217424592
11,"B",1,"Control-II",1.15776432657836,3.08859484792619,3.90743873542118
12,"B",1,"Control-II",1.1336929467488,3.08249938413125,4.01916991106094
13,"B",1,"Control-II",1.10970824791229,3.07588175111181,4.11585848263206
14,"B",1,"Control-II",1.08581733725272,3.06874390981536,4.19678860177897
15,"B",1,"Control-II",1.06202729416255,3.06108797533832,4.26136109021448
16,"B",1,"Control-II",1.03834516814495,3.05291621629931,4.30909787582614
17,"B",1,"Control-II",1.01477797672499,3.04423105416689,4.33964553215489
18,"B",1,"Control-II",0.991332703370086,3.03503506254203,4.35277789504098
19,"B",1,"Control-II",0.968016295420736,3.02533096639554,4.3483977370642
20,"B",1,"Control-II",0.944835662031823,3.01512164126052,4.32653748738174
21,"B",1,"Control-II",0.921797672125297,3.00441011238034,4.287358991634
22,"B",1,"Control-II",0.898909152354768,2.9931995538122,4.23115231369617
23,"B",1,"Control-II",0.876176885082621,2.98149328748653,4.15833358814669
24,"B",1,"Control-II",0.853607606370249,2.9692947822227,4.06944193935252
25,"B",1,"Control-II",0.83120800398202,2.95660765270106,3.96513548998087
26,"B",1,"Control-II",0.808984715403545,2.94343565839193,3.84618648848927
27,"B",1,"Control-II",0.786944325874847,2.92978270244147,3.71347559166818
28,"B",1,"Control-II",0.765093366439014,2.9156528305152,3.5679853445662
29,"B",1,"Control-II",0.743438312006911,2.90105022959911,3.41079290607031
30,"B",1,"Control-II",0.721985579438518,2.88597922675901,3.24306207399834
31,"B",1,"Control-II",0.700741525641484,2.87044428785829,3.0660346687471
32,"B",1,"Control-II",0.679712445687433,2.85445001623463,2.88102133928864
33,"B",1,"Control-II",0.658904570946601,2.83800115133589,2.68939185958378
34,"B",1,"Control-II",0.638324067241343,2.82110256731574,2.49256498725502
35,"B",1,"Control-II",0.617977033019072,2.80375927158932,2.2919979596014
36,"B",1,"Control-II",0.597869497545153,2.78597640334945,2.08917570472345
37,"B",1,"Control-II",0.578007419116301,2.76775923204378,1.88559984763503
38,"B",1,"Control-II",0.558396683295015,2.74911315581333,1.68277759275708
39,"B",1,"Control-II",0.539043101165554,2.7300436998929,1.48221056510346
40,"B",1,"Control-II",0.519952407611985,2.71055651497383,1.2853836927747
41,"B",1,"Control-II",0.501130259618821,2.69065737552958,1.09375421306984
42,"B",1,"Control-II",0.482582234594726,2.67035217810463,0.908740883611376
43,"B",1,"Control-II",0.464313828719815,2.64964693956719,0.731713478360139
44,"B",1,"Control-II",0.446330455317012,2.6285477953263,0.563982646288173
45,"B",1,"Control-II",0.428637443247971,2.60706099751376,0.406790207792284
46,"B",1,"Control-II",0.411240035334013,2.58519291313148,0.261299960690301
47,"B",1,"Control-II",0.39414338680257,2.56295002216481,0.128589063869207
48,"B",1,"Control-II",0.377352563759579,2.54033891566239,0.00964006237761035
49,"B",1,"Control-II",0.360872541688281,2.51736629378306,-0.0946663869940409
50,"B",1,"Control-II",0.344708203974886,2.49403896381048,-0.183558035788214
51,"B",1,"Control-II",0.328864340461512,2.47036383813596,-0.256376761337688
52,"B",1,"Control-II",0.313345646026858,2.44634793221019,-0.312583439275525
53,"B",1,"Control-II",0.298156719195004,2.4219983624644,-0.35176193502326
