"Day","Site","Trial_Number","Arm","Var1","Var2","Var3"
1,"A",4,"Control-II",0.757379160825234,5.52637548255703,3.90805171122201
2,"A",4,"Control-II",0.744117712710905,5.52504051970376,4.2512386664259
3,"A",4,"Control-II",0.730864125067925,5.52281602115077,4.58932499756405
4,"A",4,"Control-II",0.71762232522035,5.51970264606499,4.91980763172674
5,"A",4,"Control-II",0.704396236999255,5.51570131700665,5.24023979111631
6,"A",4,"Control-II",0.691189779580023,5.5108132196559,5.548249108134
7,"A",4,"Control-II",0.678006866321005,5.50503980246149,5.84155518955958
8,"A",4,"Control-II",0.664851403603912,5.49838277621153,6.11798649978495
9,"A",4,"Control-II",0.651727289676264,5.49084411352656,6.37549643810399
10,"A",4,"Control-II",0.638638413496259,5.48242604827505,6.61217849102821
11,"A",4,"Control-II",0.625588653580392,5.47313107491139,6.82628034744552
12,"A",4,"Control-II",0.61258187685416,5.4629619477368,7.01621687211864
13,"A",4,"Control-II",0.599621937506219,5.45192168008313,7.18058184147184
14,"A",4,"Control-II",0.586712675846295,5.44001354341995,7.31815835477827
15,"A",4,"Control-II",0.573857917167223,5.42724106638515,7.42792784366721
16,"A",4,"Control-II",0.561061470611428,5.41360803373934,7.50907761324787
17,"A",4,"Control-II",0.548327128042193,5.39911848524431,7.56100685901809
18,"A",4,"Control-II",0.535658662920052,5.38377671446599,7.58333111501064
19,"A",4,"Control-II",0.523059829184629,5.36758726750216,7.57588510024471
20,"A",4,"Control-II",0.510534360142265,5.35055494163536,7.5387239424085
21,"A",4,"Control-II",0.498085967359758,5.33268478391133,7.47212276971309
22,"A",4,"Control-II",0.485718339564548,5.31398208964347,7.3765746739394
23,"A",4,"Control-II",0.473435141551667,5.29445240084372,7.25278705975922
24,"A",4,"Control-II",0.461240013097778,5.27410150458038,7.10167640735845
25,"A",4,"Control-II",0.449136567882635,5.2529354312632,6.92436148713851
26,"A",4,"Control-II",0.437128392418268,5.23096045285652,6.72215507673167
27,"A",4,"Control-II",0.425219044986227,5.20818308102069,6.49655424165479
28,"A",4,"Control-II",0.413412054583179,5.18461006518256,6.24922925155998
29,"A",4,"Control-II",0.401710919875196,5.16024839053548,5.98201121414252
30,"A",4,"Control-II",0.390119108161025,5.13510527596941,5.69687851826006
31,"A",4,"Control-II",0.378640054344647,5.10918817193182,5.39594218663379
32,"A",4,"Control-II",0.367277159917446,5.08250475822,5.08143024657469
33,"A",4,"Control-II",0.356033791950273,5.05506294170528,4.75567123444892
34,"A",4,"Control-II",0.344913282095708,5.02687085399015,4.42107695600921
35,"A",4,"Control-II",0.333918925600822,4.99793684899863,4.08012463022889
36,"A",4,"Control-II",0.323053980330721,4.96826950050085,3.73533854883931
37,"A",4,"Control-II",0.312321665803173,4.93787759957244,3.38927138735705
38,"A",4,"Control-II",0.301725162234596,4.90677015198956,3.04448530596747
39,"A",4,"Control-II",0.291267609597688,4.87495637556028,2.70353298018715
40,"A",4,"Control-II",0.280952106690988,4.84244569739315,2.36893870174744
41,"A",4,"Control-II",0.270781710220634,4.80924775110375,2.04317968962167
42,"A",4,"Control-II",0.260759433894595,4.77537237396005,1.72866774956257
43,"A",4,"Control-II",0.250888247529645,4.74082960396737,1.4277314179363
44,"A",4,"Control-II",0.241171076171342,4.70562967689396,1.14259872205385
45,"A",4,"Control-II",0.231610799227272,4.66978302323789,0.875380684636381
