"Day","Site","Trial_Number","Arm","Var1","Var2","Var3"
1,"A",2,"Control-III",0.681711710694925,6.0603494875351,3.12743717539354
2,"A",2,"Control-III",0.669775173557488,6.05888553680117,3.40207418665231
3,"A",2,"Control-III",0.657845711575597,6.05644610091626,3.67262939897402
4,"A",2,"Control-III",0.645926859706298,6.05303190273788,3.93709971622557
5,"A",2,"Control-III",0.634022149762628,6.04864395396663,4.19352709270807
6,"A",2,"Control-III",0.622135109367068,6.04328355484642,4.44001302984207
7,"A",2,"Control-III",0.610269260906232,6.03695229377922,4.67473263198687
8,"A",2,"Control-III",0.598428120487104,6.0296520468543,4.89594811732937
9,"A",2,"Control-III",0.586615196895143,6.02138497729239,5.10202168381257
10,"A",2,"Control-III",0.574833990554553,6.01215353480461,5.29142763484903
11,"A",2,"Control-III",0.563087992491032,6.00196045486662,5.46276367504458
12,"A",2,"Control-III",0.551380683297306,5.99080875790796,5.61476129230283
13,"A",2,"Control-III",0.539715532101753,5.97870174841714,5.74629514944488
14,"A",2,"Control-III",0.528095995540427,5.96564301396235,5.8563914158121
15,"A",2,"Control-III",0.516525516732781,5.95163642412843,5.9442349771676
16,"A",2,"Control-III",0.505007524261398,5.93668612937026,6.00917547051686
17,"A",2,"Control-III",0.493545431156025,5.92079655978281,6.05073209916781
18,"A",2,"Control-III",0.482142633882222,5.90397242378847,6.06859719238129
19,"A",2,"Control-III",0.470802511334913,5.88621870674185,6.06263848325761
20,"A",2,"Control-III",0.459528423837149,5.86754066945245,6.03290008799434
21,"A",2,"Control-III",0.448323712144371,5.84794384662584,5.97960217926546
22,"A",2,"Control-III",0.43719169645447,5.82743404522354,5.9031393561399
23,"A",2,"Control-III",0.426135675423943,5.80601734274236,5.80407772260811
24,"A",2,"Control-III",0.415158925190432,5.78370008541344,5.68315069634612
25,"A",2,"Control-III",0.404264698401927,5.76048888632178,5.54125357874775
26,"A",2,"Control-III",0.393456223252943,5.73639062344661,5.37943692642626
27,"A",2,"Control-III",0.382736702527933,5.71141243762331,5.19889877326076
28,"A",2,"Control-III",0.372109312652232,5.6855617304274,5.00097576057257
29,"A",2,"Control-III",0.361577202750821,5.65884616198133,4.78713324110044
30,"A",2,"Control-III",0.351143493715163,5.6312736486846,4.55895443004163
31,"A",2,"Control-III",0.340811277278423,5.60285236086796,4.3181286834805
32,"A",2,"Control-III",0.330583615099321,5.57359072037238,4.06643899098705
33,"A",2,"Control-III",0.320463537854889,5.54349739805345,3.80574877498603
34,"A",2,"Control-III",0.310454044342426,5.51258131121205,3.53798809462924
35,"A",2,"Control-III",0.300558100590881,5.48085162095192,3.26513935631282
36,"A",2,"Control-III",0.29077863898196,5.44831772946508,2.98922263663388
37,"A",2,"Control-III",0.281118557381195,5.41498927724571,2.71228072645017
38,"A",2,"Control-III",0.271580718279247,5.38087614023349,2.43636400677123
39,"A",2,"Control-III",0.262167947943685,5.34598842688714,2.16351526845481
40,"A",2,"Control-III",0.252883035581503,5.31033647518906,1.89575458809802
