"Day","Site","Trial_Number","Arm","Var1","Var2","Var3"
1,"B",5,"Control-I",1.2592110446744,3.29106063182647,2.46541246548315
2,"B",5,"Control-I",1.23716269320438,3.29021670933445,2.69260205930314
3,"B",5,"Control-I",1.2151274104757,3.28881044970876,2.91641504252605
4,"B",5,"Control-I",1.19311172601817,3.28684226965449,3.13519438212937
5,"B",5,"Control-I",1.17112216355424,3.28431275238587,3.34732031242683
6,"B",5,"Control-I",1.14916523906586,3.28122264745344,3.55122232724685
7,"B",5,"Control-I",1.1272474588636,3.27757287052199,3.74539080741074
8,"B",5,"Control-I",1.10537531765876,3.2733645030992,3.92838819742493
9,"B",5,"Control-I",1.08355529663884,3.26859879221515,4.09885964863891
10,"B",5,"Control-I",1.06179386154696,3.26327715005284,4.25554305007062
11,"B",5,"Control-I",1.04009746076601,3.25740115352968,4.39727837263454
12,"B",5,"Control-I",1.01847252340776,3.25097254383026,4.52301625759124
13,"B",5,"Control-I",0.99692545740788,3.24399322589038,4.63182578563231
14,"B",5,"Control-I",0.975462647627035,3.23646526783257,4.72290136908125
15,"B",5,"Control-I",0.954090453958972,3.22839090035326,4.79556871618274
16,"B",5,"Control-I",0.932815209445925,3.2197725160618,4.84928982332291
17,"B",5,"Control-I",0.911643218401999,3.21061266877146,4.88366695821986
18,"B",5,"Control-I",0.890580754545072,3.20091407274267,4.8984456045943
19,"B",5,"Control-I",0.869634059137747,3.19067960187875,4.89351634651908
20,"B",5,"Control-I",0.848809339137943,3.17991228887429,4.86891567849639
21,"B",5,"Control-I",0.828112765359628,3.16861532431652,4.82482573526525
22,"B",5,"Control-I",0.807550470644281,3.15679205573984,4.76157294333963
23,"B",5,"Control-I",0.787128548043598,3.14444598663389,4.67962560426075
24,"B",5,"Control-I",0.766853049013987,3.13158077540542,4.5795904274563
25,"B",5,"Control-I",0.74672998162339,3.11820023429414,4.4622080383761
26,"B",5,"Control-I",0.726765308770968,3.10430832824318,4.32834749516041
27,"B",5,"Control-I",0.706964946420159,3.08990917372411,4.17899985443754
28,"B",5,"Control-I",0.687334761845654,3.07500703751716,4.01527083388724
29,"B",5,"Control-I",0.667880571894798,3.05960633544692,3.83837262589393
30,"B",5,"Control-I",0.648608141263927,3.04371163107378,3.64961492289835
31,"B",5,"Control-I",0.629523180790173,3.02732763434168,3.45039522089298
32,"B",5,"Control-I",0.610631345759209,3.01045920018245,3.24218847285061
33,"B",5,"Control-I",0.591938234229475,2.99311132707718,3.02653616868862
34,"B",5,"Control-I",0.573449385373347,2.97528915557507,2.80503492261693
35,"B",5,"Control-I",0.555170277835765,2.95699796677017,2.57932465236499
36,"B",5,"Control-I",0.537106328110785,2.93824318073648,2.35107643780466
37,"B",5,"Control-I",0.519262888936564,2.91903035492187,2.12198014885952
38,"B",5,"Control-I",0.501645247709223,2.89936518250126,1.89373193429919
39,"B",5,"Control-I",0.484258624916076,2.87925349068966,1.66802166404724
40,"B",5,"Control-I",0.467108172588692,2.85870123901539,1.44652041797555
41,"B",5,"Control-I",0.450198972776231,2.83771451755418,1.23086811381357
42,"B",5,"Control-I",0.433536036039529,2.81629954512453,1.0226613657712
43,"B",5,"Control-I",0.417124299966357,2.79446266744495,0.82344166376582
44,"B",5,"Control-I",0.400968627708308,2.77221035525357,0.634683960770241
45,"B",5,"Control-I",0.385073806539738,2.74954920239073,0.45778575277693
46,"B",5,"Control-I",0.3694445464392,2.72648592384509,0.294056732226632
47,"B",5,"Control-I",0.354085478693767,2.70302735376384,0.144709091503757
48,"B",5,"Control-I",0.339001154526689,2.67918044342757,0.0108485482880756
49,"B",5,"Control-I",0.324196043748763,2.65495225919047,-0.106533840792126
50,"B",5,"Control-I",0.309674533433832,2.63034998038641,-0.206569017596583
51,"B",5,"Control-I",0.295440926618803,2.60538089720157,-0.288516356675464
52,"B",5,"Control-I",0.281499441028562,2.58005240851417,-0.35176914860108
53,"B",5,"Control-I",0.26785420782617,2.55437201970204,-0.395859091832218
54,"B",5,"Control-I",0.254509270388714,2.52834734041862,-0.420459759854909
55,"B",5,"Control-I",0.241468583109164,2.50198608233803,-0.42538901793013
56,"B",5,"Control-I",0.228736010224602,2.47529605686997,-0.410610371555687
57,"B",5,"Control-I",0.216315324671165,2.448285172845,-0.376233236658743
58,"B",5,"Control-I",0.204210206966043,2.420961434171,-0.322512129518573
59,"B",5,"Control-I",0.192424244116862,2.39333293746144,-0.249844782417083
60,"B",5,"Control-I",0.180960928558776,2.36540786963615,-0.158769198968144
61,"B",5,"Control-I",0.169823657119583,2.33719450549542,-0.0499596709270681
62,"B",5,"Control-I",0.159015730013173,2.30870120526793,0.0757782140296318
63,"B",5,"Control-I",0.148540349861601,2.27993641213346,0.217513536593552
64,"B",5,"Control-I",0.138400620746085,2.25090864972104,0.374196938025255
65,"B",5,"Control-I",0.128599547287193,2.22162651958312,0.54466838923924
66,"B",5,"Control-I",0.119140033754517,2.19209869864682,0.72766577925343
67,"B",5,"Control-I",0.110024883206068,2.16233393664276,0.921834259417314
68,"B",5,"Control-I",0.101256796657676,2.13234105351229,1.12573627423733
69,"B",5,"Control-I",0.0928383722826165,2.10212893679398,1.3378622045348
