"","Time","Treatment_Rate","Run_Number","Blood_Smear_Parasite_Prevalence","PCR_Parasite_Prevalence","PfHRP2_Prevalence","node_id","Births"
"10221",1,0.6,5,0.381844092088259,0.402649158593907,0.403395081598804,1,1
"10222",2,0.6,5,0.379082060654566,0.404665767218649,0.406157113032497,1,1
"10223",3,0.6,5,0.376321666362516,0.406681738901339,0.408917507324547,1,1
"10224",4,0.6,5,0.373563727176512,0.408696755296678,0.411675446510551,1,1
"10225",5,0.6,5,0.370809060333455,0.410710498210218,0.414430113353608,1,1
"10226",6,0.6,5,0.368058482100582,0.41272264964861,0.417180691586481,1,1
"10227",7,0.6,5,0.365312807533586,0.414732891869814,0.419926366153477,1,1
"10228",8,0.6,5,0.362572850235097,0.416740907433283,0.422666323451965,1,1
"10229",9,0.6,5,0.359839422113597,0.418746379250079,0.425399751573466,1,1
"10230",10,0.6,5,0.357113333142829,0.420748990632955,0.428125840544234,1,1
"10231",11,0.6,5,0.354395391121789,0.42274842534636,0.430843782565274,1,1
"10232",12,0.6,5,0.351686401435357,0.424744367656372,0.433552772251706,1,1
"10233",13,0.6,5,0.348987166815641,0.426736502380565,0.436252006871422,1,1
"10234",14,0.6,5,0.346298487104113,0.42872451493777,0.43894068658295,1,1
"10235",15,0.6,5,0.343621159014598,0.430708091397761,0.441618014672465,1,1
"10236",16,0.6,5,0.340955975897191,0.432686918530819,0.444283197789872,1,1
"10237",17,0.6,5,0.338303727503169,0.434660683857201,0.446935446183894,1,1
"10238",18,0.6,5,0.335665199750971,0.436629075696481,0.449573973936092,1,1
"10239",19,0.6,5,0.333041174493314,0.43859178321677,0.452197999193749,1,1
"10240",20,0.6,5,0.330432429285513,0.440548496483797,0.45480674440155,1,1
"10241",21,0.6,5,0.327839737155074,0.442498906509855,0.457399436531989,1,1
"10242",22,0.6,5,0.325263866372631,0.444442705302591,0.459975307314432,1,1
"10243",23,0.6,5,0.322705580224289,0.446379585913642,0.462533593462774,1,1
"10244",24,0.6,5,0.320165636785445,0.448309242487107,0.465073536901618,1,1
"10245",25,0.6,5,0.317644788696156,0.450231370307843,0.467594384990907,1,1
"10246",26,0.6,5,0.315143782938117,0.452145665849585,0.470095390748946,1,1
"10247",27,0.6,5,0.312663360613308,0.454051826822877,0.472575813073755,1,1
"10248",28,0.6,5,0.310204256724398,0.455949552222803,0.475034916962665,1,1
"10249",29,0.6,5,0.30776719995694,0.457838542376525,0.477471973730123,1,1
"10250",30,0.6,5,0.30535291246345,0.459718498990598,0.479886261223613,1,1
"10251",31,0.6,5,0.302962109649417,0.46158912519808,0.482277064037646,1,1
"10252",32,0.6,5,0.300595499961313,0.463450125605409,0.48464367372575,1,1
"10253",33,0.6,5,0.298253784676664,0.465301206339045,0.486985389010399,1,1
"10254",34,0.6,5,0.295937657696247,0.467142075091884,0.489301515990816,1,1
"10255",35,0.6,5,0.293647805338472,0.468972441169409,0.491591368348591,1,1
"10256",36,0.6,5,0.291384906136013,0.470792015535598,0.49385426755105,1,1
"10257",37,0.6,5,0.28914963063474,0.472600510858566,0.496089543052323,1,1
"10258",38,0.6,5,0.286942641195025,0.474397641555935,0.498296532492038,1,1
"10259",39,0.6,5,0.28476459179547,0.476183123839937,0.500474581891592,1,1
"10260",40,0.6,5,0.282616127839119,0.477956675762221,0.502623045847943,1,1
"10261",41,0.6,5,0.28049788596221,0.479718017258377,0.504741287724853,1,1
"10262",42,0.6,5,0.278410493845525,0.481466870192167,0.506828679841538,1,1
"10263",43,0.6,5,0.276354570028399,0.483202958399438,0.508884603658664,1,1
"10264",44,0.6,5,0.274330723725429,0.484926007731737,0.510908449961634,1,1
"10265",45,0.6,5,0.272339554645953,0.486635746099601,0.51289961904111,1,1
"10266",46,0.6,5,0.270381652816342,0.48833190351552,0.514857520870721,1,1
"10267",47,0.6,5,0.268457598405163,0.490014212136577,0.5167815752819,1,1
"10268",48,0.6,5,0.266567961551263,0.491682406306739,0.5186712121358,1,1
"10269",49,0.6,5,0.264713302194823,0.493336222598807,0.52052587149224,1,1
"10270",50,0.6,5,0.262894169911437,0.494975399856018,0.522345003775626,1,1
"10271",51,0.6,5,0.261111103749262,0.49659967923328,0.524128069937801,1,1
"10272",52,0.6,5,0.259364632069282,0.498208804238051,0.525874541617781,1,1
"10273",53,0.6,5,0.257655272388749,0.499802520770839,0.527583901298314,1,1
