"Day","Site","Trial_Number","Arm","Var1","Var2","Var3"
1,"A",5,"Control-II",0.60248072459357,6.33333493980572,3.92424604841697
2,"A",5,"Control-II",0.591931494719888,6.33180504613334,4.2688551151189
3,"A",5,"Control-II",0.581388517701737,6.32925572706271,4.60834242159005
4,"A",5,"Control-II",0.570854917650744,6.32568773801207,4.94019452258946
5,"A",5,"Control-II",0.560333815899936,6.32110213625358,5.26195450126616
6,"A",5,"Control-II",0.549828330078827,6.31550028060003,5.57124015931195
7,"A",5,"Control-II",0.539341573189592,6.30888383100212,5.86576165392418
8,"A",5,"Control-II",0.52887665268462,6.30125474805668,6.14333845100075
9,"A",5,"Control-II",0.518436669545709,6.29261529242562,6.40191546905168
10,"A",5,"Control-II",0.508024717365176,6.28296802416611,6.63957829430347
11,"A",5,"Control-II",0.49764388142916,6.27231580197194,6.85456735434884
12,"A",5,"Control-II",0.487297237803386,6.26066178232644,7.04529094540529
13,"A",5,"Control-II",0.476987852421659,6.24800941856713,7.21033701673293
14,"A",5,"Control-II",0.466718780177363,6.23436245986248,7.34848362496421
15,"A",5,"Control-II",0.456493064018228,6.21972495010085,7.45870798094502
16,"A",5,"Control-II",0.44631373404464,6.20410122669231,7.54019402210779
17,"A",5,"Control-II",0.43618380661176,6.18749591928328,7.59233845431321
18,"A",5,"Control-II",0.426106283435708,6.16991394838472,7.61475521842895
19,"A",5,"Control-II",0.41608415070409,6.15136052391405,7.60727834857645
20,"A",5,"Control-II",0.406120378191132,6.13184114365138,7.56996320088416
21,"A",5,"Control-II",0.396217918377664,6.11136159161032,7.50308604365018
22,"A",5,"Control-II",0.386379705576241,6.08992793632413,7.40714201194841
23,"A",5,"Control-II",0.376608655061643,6.06754652904746,7.2828414418217
24,"A",5,"Control-II",0.366907662207014,6.0442240018743,7.13110461120233
25,"A",5,"Control-II",0.357279601625901,6.0199672657728,6.95305492649617
26,"A",5,"Control-II",0.347727326320444,5.99478350853737,6.75001060527466
27,"A",5,"Control-II",0.338253666835973,5.9686801926588,6.52347491665318
28,"A",5,"Control-II",0.32886143042225,5.94166505311292,6.27512505161242
29,"A",5,"Control-II",0.319553400201626,5.91374609506862,6.00679970566316
30,"A",5,"Control-II",0.310332334344339,5.88493159151572,5.72048546578804
31,"A",5,"Control-II",0.301200965251209,5.85523008081347,5.41830210244656
32,"A",5,"Control-II",0.29216199874397,5.82465036416052,5.10248687553623
33,"A",5,"Control-II",0.283218113263475,5.79320150298687,4.77537797050308
34,"A",5,"Control-II",0.274371959076016,5.76089281626881,4.43939718723464
35,"A",5,"Control-II",0.265626157487995,5.72773387776749,4.09703200990088
36,"A",5,"Control-II",0.256983300069173,5.69373451319202,3.75081719049176
37,"A",5,"Control-II",0.24844594788473,5.65890479728789,3.40331598240028
38,"A",5,"Control-II",0.24001663073637,5.62325505085161,3.05710116299116
