"Day","Site","Trial_Number","Arm","Var1","Var2","Var3"
1,"C",1,"Control-I",1.56251450128587,0.877173934574097,1.23475358685398
2,"C",1,"Control-I",1.5351554108085,0.876849019590305,1.3633508293877
3,"C",1,"Control-I",1.50781253691208,0.876307601595399,1.49003679242753
4,"C",1,"Control-I",1.48049398188026,0.875549841023216,1.61387353742663
5,"C",1,"Control-I",1.45320784079046,0.874575962414567,1.73394422045171
6,"C",1,"Control-I",1.42596219911519,0.873386254350703,1.84935988017467
7,"C",1,"Control-I",1.39876513032607,0.871981069367797,1.95926601943131
8,"C",1,"Control-I",1.37162469350155,0.870360823852488,2.06284893161935
9,"C",1,"Control-I",1.3445489309388,0.868525997918489,2.15934172509743
10,"C",1,"Control-I",1.31754586577061,0.866477135264324,2.24803000098249
11,"C",1,"Control-I",1.29062349958797,0.864214843012214,2.32825714230917
12,"C",1,"Control-I",1.263789810069,0.861739791528178,2.39942917539211
13,"C",1,"Control-I",1.23705274861502,0.859052714223387,2.46101916739925
14,"C",1,"Control-I",1.21042023799439,0.856154407336839,2.51257112757821
15,"C",1,"Control-I",1.18390016999477,0.853045729699414,2.55370338325229
16,"C",1,"Control-I",1.15750040308466,0.849727602479386,2.58411140559136
17,"C",1,"Control-I",1.13122876008475,0.846201008909464,2.60357006423688
18,"C",1,"Control-I",1.10509302584985,0.84246699399543,2.61193529408821
19,"C",1,"Control-I",1.07910094496207,0.838526664206492,2.60914516191027
20,"C",1,"Control-I",1.05326021943593,0.834381187147404,2.59522032486552
21,"C",1,"Control-I",1.0275785064361,0.830031791212486,2.57026387757558
22,"C",1,"Control-I",1.00206341600839,0.825479765221621,2.53446058884468
23,"C",1,"Control-I",0.976722508824749,0.820726458038352,2.48807553369611
24,"C",1,"Control-I",0.951563293942889,0.81577327817018,2.4314521308495
25,"C",1,"Control-I",0.926593226581154,0.8106216933512,2.36500960016874
26,"C",1,"Control-I",0.901819705909403,0.805273230107174,2.28923985890479
27,"C",1,"Control-I",0.877250072856467,0.79972947330319,2.20470387971246
28,"C",1,"Control-I",0.852891607934876,0.793992065674034,2.11202753740517
29,"C",1,"Control-I",0.828751529083484,0.788062707337408,2.01189697519676
30,"C",1,"Control-I",0.804836989528642,0.781943155290155,1.90505352473721
31,"C",1,"Control-I",0.781155075664536,0.775635222887617,1.79228821755249
32,"C",1,"Control-I",0.757712804953343,0.769140779306301,1.6744359285239
33,"C",1,"Control-I",0.7345171238458,0.762461748990001,1.5523691947665
34,"C",1,"Control-I",0.711574905722823,0.755600111079546,1.42699175566965
35,"C",1,"Control-I",0.688892948858776,0.748557898826335,1.29923186192672
36,"C",1,"Control-I",0.666477974406993,0.741337198989842,1.17003540309172
37,"C",1,"Control-I",0.64433662440816,0.733940151219263,1.04035890454401
38,"C",1,"Control-I",0.622475459822131,0.726368947419495,0.911162445709005
39,"C",1,"Control-I",0.600900958583775,0.718625831101624,0.783402551966072
40,"C",1,"Control-I",0.579619513683425,0.710713096718124,0.658025112869224
41,"C",1,"Control-I",0.558637431272496,0.702633088982964,0.53595837911183
42,"C",1,"Control-I",0.537960928794838,0.694388202176818,0.418106090083234
43,"C",1,"Control-I",0.517596133144369,0.685980879437584,0.305340782898519
44,"C",1,"Control-I",0.497549078849549,0.677413612036435,0.198497332438969
45,"C",1,"Control-I",0.477825706285217,0.6686889386396,0.098366770230554
