"","Time","Treatment_Rate","Run_Number","Blood_Smear_Parasite_Prevalence","PCR_Parasite_Prevalence","PfHRP2_Prevalence","node_id","Births"
"3651",1,0.5,1,0.489342616055138,0.517803965662114,0.519034052194119,1,1
"3652",2,0.5,1,0.484787805913531,0.521129514134727,0.523588862335726,1,1
"3653",3,0.5,1,0.480235695549077,0.524454012239092,0.52814097270018,1,1
"3654",4,0.5,1,0.475687633850318,0.527776934998418,0.532689034398939,1,1
"3655",5,0.5,1,0.471144968506091,0.531097757684682,0.537231699743166,1,1
"3656",6,0.5,1,0.466609045606177,0.534415955901484,0.54176762264308,1,1
"3657",7,0.5,1,0.462081209242423,0.537731005666862,0.546295459006834,1,1
"3658",8,0.5,1,0.457562801110464,0.541042383496027,0.550813867138793,1,1
"3659",9,0.5,1,0.453055160112144,0.544349566484034,0.555321508137113,1,1
"3660",10,0.5,1,0.448559621958773,0.547652032388351,0.559817046290484,1,1
"3661",11,0.5,1,0.444077518775328,0.550949259711328,0.564299149473929,1,1
"3662",12,0.5,1,0.439610178705714,0.554240727782548,0.568766489543543,1,1
"3663",13,0.5,1,0.435158925519207,0.557525916841047,0.57321774273005,1,1
"3664",14,0.5,1,0.430725078218192,0.56080430811739,0.577651590031065,1,1
"3665",15,0.5,1,0.426309950647314,0.564075383915589,0.582066717601943,1,1
"3666",16,0.5,1,0.421914851104159,0.567338627694856,0.586461817145098,1,1
"3667",17,0.5,1,0.417541081951575,0.57059352415117,0.590835586297681,1,1
"3668",18,0.5,1,0.413189939231757,0.573839559298649,0.5951867290175,1,1
"3669",19,0.5,1,0.408862712282197,0.577076220550714,0.59951395596706,1,1
"3670",20,0.5,1,0.40456068335363,0.580302996801031,0.603815984895627,1,1
"3671",21,0.5,1,0.400285127230072,0.583519378504227,0.608091541019185,1,1
"3672",22,0.5,1,0.396037310851077,0.586724857756343,0.612339357398179,1,1
"3673",23,0.5,1,0.391818492936314,0.589918928375047,0.616558175312942,1,1
"3674",24,0.5,1,0.387629923612581,0.593101085979562,0.620746744636676,1,1
"3675",25,0.5,1,0.383472844043363,0.596270828070312,0.624903824205893,1,1
"3676",26,0.5,1,0.379348486061056,0.599427654108278,0.6290281821882,1,1
"3677",27,0.5,1,0.375258071801941,0.602571065594032,0.633118596447316,1,1
"3678",28,0.5,1,0.371202813344039,0.605700566146461,0.637173854905217,1,1
"3679",29,0.5,1,0.367183912347953,0.60881566158115,0.641192755901304,1,1
"3680",30,0.5,1,0.363202559700783,0.611915859988419,0.645174108548474,1,1
"3681",31,0.5,1,0.359259935163241,0.615000671810999,0.649116733086015,1,1
"3682",32,0.5,1,0.355357207020069,0.618069609921345,0.653019461229188,1,1
"3683",33,0.5,1,0.351495531733841,0.621122189698552,0.656881136515415,1,1
"3684",34,0.5,1,0.347676053602288,0.624157929104887,0.660700614646968,1,1
"3685",35,0.5,1,0.343899904419211,0.627176348761906,0.664476763830046,1,1
"3686",36,0.5,1,0.340168203139109,0.630176972026154,0.668208465110148,1,1
"3687",37,0.5,1,0.336482055545607,0.633159325064435,0.67189461270365,1,1
